created_at,id,value,Lag_1,Lag_3,Lag_12,Rolling_Mean_3M,Rolling_Mean_6M,Rolling_Mean_12M,Rolling_Std_3M,Rolling_Std_6M,Rolling_Std_12M,MoM_Percentage_Change,YoY_Percentage_Change,Cumulative_Sum,Cumulative_Product,EMA_12,EMA_26,EMA_50,ROC,Z_Score,Trend,Seasonal,Residual,Days_Since_Peak,Days_Since_Trough,RSI
2024-08-13 20:31:33.796781,0.009715994020926757,0.005556563969016597,0.005556563969016597,0.0066678767628199145,0.006297439164885475,0.0055368477215871625,0.005621817763666444,0.004537064388777455,0.005742860140865642,0.011026131905823413,0.004751243033867105,0.46911409100901286,0.46349442379182165,0.0015032509248539044,0.005556563969016659,0.004485017306893026,0.0018342502403380229,0.0006145153141260615,0.46349442379182165,0.0055565639690166035,0.003984221177833758,0.20296235055297984,0.4994557183455619,0.01377137713771377,0.0009284772972325386,0.3333333333333333
2024-08-13 20:31:33.800631,0.010463378176382663,0.00518612637108215,0.005556563969016597,0.005927001566951036,0.006297439164885475,0.005285172825151382,0.005302396299821759,0.0044391421357822605,0.0057428601408657685,0.011347660807049166,0.006171824274147379,0.4275515945020506,0.4543494423791821,0.0016161394731259884,0.005186126371082213,0.004315866498442823,0.0017358315337343555,0.0005550401480405795,0.45434944237918207,0.00518612637108215,0.003967892402514765,0.3503219727057285,0.44639520748095585,0.01629162916291629,0.0,0.29999999999999943
2024-08-13 20:31:33.803138,0.011210762331838566,0.00518612637108215,0.00518612637108215,0.005556563969016597,0.006297439164885475,0.005159335376933492,0.00498297483597708,0.004341219882787066,0.0057428601408657685,0.00812490289118058,0.00716615093152423,0.46911409100901286,0.4543494423791821,0.0017290280213980722,0.005186126371082213,0.004172738891292653,0.0016447031016939145,0.0004978973414094326,0.45434944237918207,0.00518612637108215,0.003869919750600817,0.4096077759521961,0.45619406168717624,0.01908190819081908,0.0009284772972325386,0.3333333333333327
2024-08-13 20:31:33.805761,0.01195814648729447,0.004815688773147711,0.00518612637108215,0.005556563969016597,0.005927001566951036,0.004907660480497712,0.004663553372132395,0.004243297629791858,0.005742860140865642,0.004743011469446596,0.008741701910539638,0.4271963594891711,0.4541188966292837,0.001840951710283215,0.0048156887731477735,0.003990021775447952,0.0015296679127207308,0.00042607256000608273,0.4541188966292836,0.004815688773147697,0.0037229607727299052,0.5924097258184133,0.41787263427070087,0.02178217821782178,0.0,0.29999999999999943
2024-08-13 20:31:33.808246,0.012705530642750375,0.004815688773147711,0.004815688773147711,0.00518612637108215,0.005927001566951036,0.004781823032279822,0.0044719004938255855,0.004145375376796663,0.005742860140865616,0.0035998971115454833,0.009942536358234597,0.46911409100901286,0.4541188966292837,0.0019528753991683583,0.0048156887731477735,0.003835414985117816,0.0014231538488566758,0.00035706443669698135,0.4541188966292836,0.004815688773147697,0.0036086593454969576,0.5764874532696354,0.4327094691563289,0.02457245724572457,0.0009284772972325386,0.29999999999999943
2024-08-13 20:31:33.810670,0.013452914798206279,0.004815688773147711,0.004815688773147711,0.00518612637108215,0.006297439164885475,0.004655985584061932,0.00434413190828771,0.004014812372803066,0.0,0.003022862242725046,0.010624871490591901,0.46911409100901286,0.44520446096654276,0.002064799088053501,0.0048156887731477735,0.003704593854838463,0.0013245297156492183,0.00029076251430195516,0.4452044609665427,0.004815688773147697,0.003559673019539994,0.9331010762773815,0.4246750573688285,0.02727272727272727,0.001827003713909189,0.3333333333333327
2024-08-13 20:31:33.813968,0.014200298953662184,0.006297439164885475,0.004815688773147711,0.004815688773147711,0.006297439164885475,0.005159335376933499,0.0044719004938255855,0.004014812372803066,0.0229714405634625,0.008448093445065571,0.010624871490591901,0.6382304561063062,0.4817843866171004,0.0021805822144864077,0.006297439164885545,0.003840335614549578,0.0013558391184223043,0.00029475214389455134,0.4817843866171004,0.006297439164885482,0.003559673019539994,1.0,0.619566254468042,0.030063006300630062,0.0027554810111417275,0.5384615384615383
2024-08-13 20:31:33.817921,0.014947683109118088,0.0066678767628199145,0.006297439164885475,0.004815688773147711,0.007038314360754354,0.005788522618022936,0.0047274376649013294,0.00398217162180467,0.026317091301061534,0.013644049966845649,0.009843807968444713,0.5099838792408585,0.472789322932537,0.0022973302003062553,0.006667876762819977,0.004016803167176626,0.0014154863173331256,0.0003155081865745951,0.47278932293253706,0.006667876762819908,0.0035760017948589864,0.9980499469761241,0.6669111250367559,0.03285328532853285,0.0036839583083742664,0.5384615384615383
2024-08-13 20:31:33.820583,0.01569506726457399,0.00518612637108215,0.0066678767628199145,0.004815688773147711,0.007038314360754354,0.005914360066240826,0.0047274376649013294,0.0038189678668126698,0.0207061767057095,0.013644049966845649,0.008012632675255982,0.3069860054611947,0.43680906819428356,0.002410218748578339,0.005186126371082213,0.003919685303298177,0.0013480871605816708,0.0002677587901970119,0.4368090681942836,0.00518612637108215,0.0036086593454969645,0.6339485248111885,0.47988472352753764,0.03555355535553555,0.004582484725050916,0.4117647058823527
2024-08-13 20:31:33.823209,0.016442451420029897,0.00518612637108215,0.00518612637108215,0.006297439164885475,0.0066678767628199145,0.0055368477215871625,0.004791321957670264,0.0036884048628190724,0.02297144056346257,0.012800312981835508,0.006484818178196444,0.46911409100901286,0.4455067744016713,0.002523107296850423,0.005186126371082213,0.003837508649247187,0.001285680533959957,0.0002218819191675686,0.4455067744016713,0.00518612637108215,0.0036739744467729207,0.3600908034378847,0.4826590789485268,0.038343834383438344,0.005510962022283455,0.3333333333333333
2024-08-13 20:31:33.825856,0.0171898355754858,0.004815688773147711,0.00518612637108215,0.0066678767628199145,0.005927001566951036,0.004907660480497712,0.004791321957670257,0.003590482609823878,0.00574286014086589,0.012800312981835508,0.006528742890275579,0.4271963594891711,0.4541188966292837,0.002635030985735566,0.0048156887731477735,0.0037063654167940885,0.0011972396092633647,0.0001608812719697747,0.4541188966292836,0.004815688773147697,0.0037556183233678903,0.0,0.4373732636112351,0.04104410441044104,0.006409488438960106,0.3125
2024-08-13 20:31:33.828344,0.017937219730941704,0.005556563969016597,0.004815688773147711,0.00518612637108215,0.005556563969016597,0.005033497928715609,0.004919090543208146,0.003590482609823885,0.009946925544741662,0.01134766080704922,0.006528742890275579,0.5536722735576601,0.4817843866171004,0.0027488843933945913,0.005556563969016659,0.0037186163473844416,0.0011766638864898482,0.00013611854531483253,0.4817843866171004,0.0055565639690166035,0.003837262199962839,0.39127813773205844,0.5102870790149012,0.04383438343834383,0.007337965736192644,0.4117647058823533
