date,close,EMA_12,EMA_26,RSI,MACD,MACD_Signal,ATR
1991-12-09,0.1441196425800233,0.2078832467298492,0.2141835763579378,0.5117655578722377,0.3942276040901205,0.4639915577557399,0.1836225457137374
2022-08-04,0.1672331837598046,0.2380450402854679,0.2336452524106838,0.3753995739723738,0.4330581661342517,0.49767722215209,0.1570304438413247
1995-10-09,0.0776342602954653,0.2054544967973726,0.2153521589904088,0.5188570055839185,0.3857038644683211,0.5009317284740625,0.1352633056446528
2011-02-04,0.0923181484073922,0.187401557807689,0.2043652796327257,0.5570665154695499,0.3611570704407981,0.4912531894457593,0.1372645667132714
1999-08-09,0.2518014887341539,0.2755636834867949,0.2588285629477607,0.6013064474472521,0.4794371775315088,0.5426925600272586,0.1434876689420731
2014-12-05,0.0373895299146286,0.2110991177078003,0.222359424754015,0.3604056526215718,0.386332191702646,0.5372583862912153,0.1828001151410478
2018-10-05,0.0772263745145785,0.1823895542498097,0.204737008286858,0.3607465778691244,0.3475913710769162,0.5135268319789057,0.1848836252981331
2003-06-09,0.1768864669779342,0.222734379836508,0.228810767922424,0.6157380495958479,0.4033952225662628,0.522463399571705,0.1814019738465335
1991-12-10,0.1461590578882649,0.2369431291645036,0.238647906113061,0.5659245718237395,0.4203678156991511,0.5381049982729226,0.1835403103325383
2022-08-05,0.1632902742817056,0.2600768797284885,0.2546994047008211,0.5443207922980627,0.4479318013017782,0.5644100922616769,0.1804424733393645
2007-04-09,0.0543847707849144,0.209017670822492,0.22542405844381,0.2528633368588616,0.3749571833345547,0.5489408544929262,0.174329034734216
1995-10-10,0.0792658034190128,0.1819510625637705,0.2084011834772519,0.5227697283568978,0.3392401045768202,0.5186941973769448,0.143679581654193
2011-02-07,0.0970768294472649,0.1706004214215556,0.1998578166465685,0.512884296752102,0.3270328834247539,0.4883889111533553,0.1384982372453875
1999-08-10,0.2625424945603672,0.268313737833519,0.2590081623444138,0.6028991632038804,0.4605206441015541,0.5309361299087904,0.1563176796337418
2014-12-08,0.068932696969879,0.2254228125458643,0.2353097155331753,0.3876353321832136,0.3974575403511532,0.533419880958041,0.1957671985086493
2018-10-08,0.0890550621602974,0.2021814528170424,0.2215220164081317,0.3840171507759314,0.3651520784020194,0.5192426390056811,0.1991940126655153
2003-06-10,0.1563562024104363,0.2261658539249114,0.2360318191360784,0.5643119647886089,0.3979354222612204,0.5243041994803418,0.1973298242728295
1991-12-11,0.155404482517893,0.2458430807742011,0.2490811031839759,0.5470425679439096,0.422572267102801,0.5406806494419353,0.1923403761274228
2022-08-08,0.1651937548553703,0.2688421672599286,0.2651312258460614,0.3563051383567065,0.4497941831478915,0.5674024677662148,0.1632535542944869
