date,id,value,Lag_1,Lag_3,Lag_12,Rolling_Mean_3M,Rolling_Mean_6M,Rolling_Mean_12M,Rolling_Std_3M,Rolling_Std_6M,Rolling_Std_12M,MoM_Percentage_Change,YoY_Percentage_Change,Cumulative_Sum,Cumulative_Product,Trend,Seasonal,Residual,EMA_12,EMA_26,EMA_50,ROC,RSI,Z_Score,Days_Since_Peak,Days_Since_Trough,Consumer_Confidence_Cumulative_Sum,Consumer_Confidence_Peak,Consumer_Confidence_Days_Since_Peak,Consumer_Confidence_Trough,Consumer_Confidence_Days_Since_Trough
2000-01-01,0.0,0.9920873460718038,,,,,,,,,,,,0.0,,,1.0,,0.9985917061928228,0.9992421490068146,0.999548848924217,,,0.992087346071804,0.0,0.0,0.9920873460718038,0.9920873460718038,,0.9920873460718038,
2000-02-01,0.0034722222222222,1.0,0.9920873460718038,,,,,,,,,0.5914690392038011,,0.003582413169059,1.0,,0.9017150054685884,,1.0,1.0,1.0,,,1.0000000000000002,0.0,0.0064489286457249,1.9920873460718038,1.0,,0.9920873460718038,
2000-03-01,0.0069444444444444,0.9879053730831372,1.0,,,1.0,,,0.0360409564799416,,,0.5226287725567614,,0.0071620258607304,0.9879053730831372,,0.7318415748175653,,0.9990390320409084,0.9995433256724624,0.9997438667380862,,,0.9879053730831376,0.0033199771036061,0.0,2.979992719154941,1.0,,0.9879053730831372,
2000-04-01,0.0104166666666666,0.9851374485150988,0.9879053730831372,0.9920873460718038,,0.997633421012864,,,0.0475723564370336,,,0.5547057817262698,,0.0107409976471291,0.9851374485150988,,0.6270478161052893,,0.9977332702102402,0.9988553753034104,0.9993399608114544,,,0.9851374485150994,0.0068689181453921,0.0,3.96513016767004,1.0,,0.9851374485150988,
2000-05-01,0.0138888888888888,0.9813465953023516,0.9851374485150988,1.0,,0.991281563991116,,,0.0173852675842835,,,0.5511817509982093,,0.0143190916719584,0.98134659530235,,0.6069341144749956,,0.9959536989226478,0.9978553073192736,0.9987357535133476,,,0.9813465953023516,0.0103033772180881,0.0,4.946476762972392,1.0,,0.9813465953023516,
2000-06-01,0.0173611111111111,0.9665743022272756,0.9813465953023516,0.9879053730831372,,0.984017908138826,0.9999999999999982,,0.0600367143294362,0.0286421836077321,,0.5133560856628984,,0.0178937652132124,0.9665743022272756,,0.5540324428988015,,0.991818735744463,0.9955144711536086,0.9973129775840732,,,0.9665743022272768,0.013852318259874,0.0,5.913051065199667,1.0,,0.9665743022272756,
2000-07-01,0.0208333333333333,0.9615800035501644,0.9665743022272756,0.9851374485150988,,0.9759961274162025,0.994596596495251,,0.0631165380721053,0.0441425008923651,,0.5470171618671937,,0.0214672823384306,0.9615800035501644,1.0,0.3626662927066491,0.6198110140159159,0.9874310356829276,0.9928686908493276,0.995661239836501,,,0.9615800035501652,0.0172867773325701,0.0,6.8746310687498315,1.0,,0.9615800035501644,
2000-08-01,0.0243055555555555,0.9563751019167874,0.9615800035501644,0.9813465953023516,,0.9674928349516048,0.9868698360594604,,0.029216441036893,0.0394626994117634,,0.5462852986885172,,0.0250395942830816,0.9563751019167857,0.9717301726164608,0.0719524370986164,0.7229819686384147,0.982791998230347,0.9899203839221542,0.993777511342156,,,0.956375101916787,0.020835718374356,0.0,7.831006170666619,1.0,,0.9563751019167874,
2000-09-01,0.0277777777777777,0.948928783106032,0.9563751019167874,0.9665743022272756,,0.9614841831076432,0.979966375270104,,0.0374559756515422,0.0439167870888064,,0.5385468202784468,,0.0286101820532215,0.948928783106032,0.9396291418829428,0.0,0.7949143434398991,0.9775413633444464,0.986477283329542,0.9915430922293034,,,0.9489287831060328,0.0243846594161419,0.0,8.779934953772651,1.0,,0.948928783106032,
2000-10-01,0.03125,0.9326371401321988,0.948928783106032,0.9615800035501644,,0.9516285597932548,0.9706676187456528,,0.0753062025316848,0.0561886730961111,,0.5080051535859178,,0.0321769975385221,0.9326371401321972,0.9067979706384364,0.0970283490028123,0.8151066921310175,0.970198932522404,0.9817288610168616,0.9884674064922052,,,0.9326371401321986,0.027819118488838,0.0,9.71257209390485,1.0,,0.9326371401321988,
2000-11-01,0.0347222222222222,0.8949241678926771,0.9326371401321988,0.9563751019167874,,0.9307032888788704,0.9553606398823415,,0.17717193227224,0.1094267091293457,,0.4339326785460812,,0.0357350806894809,0.8949241678926771,0.8749521561929576,0.3969685684505748,0.7351058475300434,0.957273953258575,0.9737201348311366,0.9833620778079216,,,0.8949241678926776,0.0313680595306239,0.0,10.607496261797527,1.0,,0.8949241678926771,
