date,value,Lag_1,Lag_3,Lag_12,Rolling_Mean_3M,Rolling_Mean_6M,Rolling_Mean_12M,Rolling_Std_3M,Rolling_Std_6M,Rolling_Std_12M,MoM_Percentage_Change,YoY_Percentage_Change,Cumulative_Sum,Cumulative_Product,Trend,Seasonal,Residual,EMA_12,EMA_26,EMA_50,ROC,RSI,Z_Score,Days_Since_Peak,Days_Since_Trough,Peak,Trough
1948-01-01,0.0543478260869561,,,,,,,,,,,,0.0543478260869561,,,0.0222677698507141,,0.0,0.0,0.0,,,0.0543478260869566,,,0.0543478260869561,0.0543478260869561
1948-02-01,0.0869565217391299,0.0543478260869561,,,,,,,,,0.7900308940312669,,0.141304347826086,0.0869565217391361,,0.9554092315497656,,0.0053764620718714,0.0026068022094118,0.0013962407768079,,,0.0869565217391302,,,0.0869565217391299,0.0543478260869561
1948-03-01,0.0434782608695645,0.0869565217391299,,,0.0335820895522385,,,0.1237421994305139,,,0.5811829108632339,,0.1847826086956505,0.0434782608695707,,0.5710665168439846,,0.0027571600368565,0.0015447716796508,0.0008760726442718,,,0.0434782608695651,,,0.0869565217391299,0.0434782608695645
1948-04-01,0.0978260869565215,0.0434782608695645,0.0543478260869561,,0.048507462686568,,,0.1572735907015176,,,0.8501316734498447,,0.282608695652172,0.0978260869565268,,0.2965245173761559,,0.0095015976654773,0.0049060804270411,0.0027033712233777,,,0.0978260869565217,,,0.0978260869565215,0.0434782608695645
1948-05-01,0.0217391304347822,0.0978260869565215,0.0869565217391299,,0.026119402985075,,,0.214327776453974,,,0.4922257885190491,,0.3043478260869542,0.0217391304347867,,0.6540744777450982,,0.0026633513373779,0.0019358648526628,0.001201115888791,,,0.0217391304347822,,,0.0978260869565215,0.0217391304347822
1948-06-01,0.1195652173913046,0.0217391304347822,0.0434782608695645,,0.0522388059701501,0.028625954198473,,0.2809205798843666,0.2154991115393867,,0.9709517651798192,,0.4239130434782588,0.1195652173913099,,0.4256566938086052,,0.0130065291215251,0.0070060718749935,0.0039464948585337,,,0.1195652173913046,,,0.1195652173913046,0.0217391304347822
1948-07-01,0.1304347826086953,0.1195652173913046,0.0978260869565215,,0.0634328358208966,0.0419847328244271,,0.3273910863773016,0.254626934403852,,0.7298825938699035,,0.5543478260869541,0.1304347826087006,0.0264058679706593,1.0,0.8505078856011927,0.0235506028089913,0.0125696420765848,0.007049625500163,,,0.1304347826086953,,,0.1304347826086953,0.0217391304347822
1948-08-01,0.0869565217391299,0.1304347826086953,0.0217391304347822,,0.0858208955223887,0.0419847328244271,,0.1237421994305159,0.254626934403852,,0.5819861515784875,,0.641304347826084,0.0869565217391343,0.0273838630806846,0.727691959748654,0.7053797616339743,0.0253038952179407,0.0142453596877318,0.0081694103750038,,,0.0869565217391302,,,0.1304347826086953,0.0217391304347822
1948-09-01,0.0869565217391299,0.0869565217391299,0.1195652173913046,,0.0746268656716422,0.049618320610687,,0.137279644610896,0.223533786571894,,0.7002633468996896,,0.728260869565214,0.0869565217391343,0.029828850855746,0.4865353812381272,0.7005292766400437,0.0267874503332068,0.0157969500684229,0.009245282117499,,,0.0869565217391302,,,0.1304347826086953,0.0217391304347822
1948-10-01,0.0652173913043476,0.0869565217391299,0.1304347826086953,,0.0522388059701501,0.0438931297709919,,0.0686398223054479,0.2306531617078475,,0.6407231288814628,,0.7934782608695615,0.065217391304353,0.0308068459657704,0.1514445066156895,0.6287067682022709,0.0244584581520559,0.0154957396887134,0.0093481356267295,,,0.0652173913043481,,,0.1304347826086953,0.0217391304347822
1948-11-01,0.0652173913043476,0.0652173913043476,0.0869565217391299,,0.0447761194029858,0.0515267175572509,,0.0686398223054494,0.1518384114070578,,0.7002633468996896,,0.8586956521739091,0.065217391304353,0.0332518337408318,0.5867193159658655,0.6162938803761406,0.0224877724603116,0.015216841188983,0.0094469556650098,,,0.0652173913043481,,,0.1304347826086953,0.0217391304347822
1948-12-01,0.108695652173913,0.0652173913043476,0.0869565217391299,,0.0522388059701501,0.049618320610687,0.0263929618768337,0.1372796446108952,0.1394203389830903,0.2211647211199464,0.8197495084422329,,0.9673913043478221,0.1086956521739193,0.0337408312958436,0.0,0.7664540138511242,0.0279888852785115,0.018434338116597,0.0114035547767485,,,0.1086956521739132,,,0.1304347826086953,0.0217391304347822
1949-01-01,0.0652173913043476,0.108695652173913,0.0652173913043476,0.0543478260869561,0.0522388059701501,0.0381679389312976,0.0273704789833821,0.1372796446108952,0.0884809929664144,0.2156250119388358,0.5815858903422062,0.5648360740510896,1.0326086956521696,0.0652173913043547,0.0288508557457207,0.0222677698507141,0.6361866049150748,0.0254750569519286,0.017937765659246,0.0114217701424781,0.5648360740510908,,0.0652173913043481,,,0.1304347826086953,0.0217391304347822
1949-02-01,0.0978260869565215,0.0652173913043476,0.0652173913043476,0.0869565217391299,0.0634328358208966,0.0400763358778624,0.0283479960899306,0.1237421994305106,0.0977057773971691,0.2183505193156202,0.7898779680565952,0.5647262437618985,1.1304347826086911,0.0978260869565286,0.028361858190709,0.9554092315497656,0.7360733985040433,0.0287244335166922,0.0200847785562956,0.0128355119569487,0.5647262437618972,0.5722506393861848,0.0978260869565217,,,0.1304347826086953,0.0217391304347822
1949-03-01,0.0869565217391299,0.0978260869565215,0.108695652173913,0.0434782608695645,0.0559701492537323,0.0400763358778624,0.0322580645161298,0.0908019499279376,0.0977057773971691,0.1977375286274533,0.6705436957024558,0.6296735560735554,1.217391304347821,0.0869565217391379,0.0308068459657704,0.5710665168439846,0.6965537426195532,0.0296817519706111,0.0212038193911681,0.0137283993236803,0.6296735560735552,0.5569461827284059,0.0869565217391302,,,0.1304347826086953,0.0217391304347822
1949-04-01,0.0760869565217383,0.0869565217391299,0.0652173913043476,0.0978260869565215,0.0597014925373136,0.0419847328244271,0.0303030303030302,0.0594438298277646,0.0884809929664174,0.1967120303956807,0.6704932378905752,0.5004384180790948,1.2934782608695594,0.0760869565217463,0.036185819070905,0.2965245173761559,0.6467685332758109,0.0286996366384313,0.0213710342425414,0.0141208579072911,0.5004384180790948,0.4999999999999958,0.0760869565217388,,,0.1304347826086953,0.0217391304347822
1949-05-01,0.0978260869565215,0.0760869565217383,0.0978260869565215,0.0217391304347822,0.0597014925373136,0.0477099236641214,0.0371456500488767,0.0594438298277646,0.0768472546928118,0.1336060233969779,0.7599048237921006,0.6949928790477684,1.391304347826081,0.0978260869565295,0.0440097799511001,0.6540744777450982,0.6910826417005644,0.0314529240206562,0.0232637309482361,0.015428753142749,0.6949928790477676,0.5916552667578616,0.0978260869565217,,,0.1304347826086953,0.0217391304347822
